,Job No,Arrival Time,Completion Time,No Jobs in System,No Jobs at Stage 1,No Jobs at Stage 2,No Jobs at Stage 3,Stage 1 Job Size,Stage 2 Job Size,Job Type,Stage 3 Job Size,Job Time
72,73.0,3866.1350642009393,3893.6350642009393,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,27.5
73,74.0,3947.027837915292,3965.027837915292,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,18.0
74,75.0,3988.3585234846973,4009.3585234846973,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.0
75,76.0,4065.165234213188,4089.665234213188,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,24.5
76,77.0,4067.072243537389,4094.072243537389,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,27.0
77,78.0,4200.106019824553,4220.106019824553,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
78,79.0,4204.61967413775,4229.11967413775,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,24.5
79,80.0,4249.706123204796,4277.706123204796,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.0
80,81.0,4320.093584307439,4346.093584307439,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,26.0
81,82.0,4379.017907749603,4399.017907749603,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
82,83.0,4459.3581506151895,4479.3581506151895,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
83,84.0,4459.557605572604,4484.057605572604,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,24.5
84,86.0,4515.518381701639,4534.518381701639,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,19.0
85,85.0,4509.997869191073,4536.497869191073,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,26.5
86,87.0,4565.416038869682,4588.916038869682,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,23.5
87,88.0,4594.526095696319,4623.526095696319,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.0
88,89.0,4600.307805252239,4625.307805252239,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,25.0
89,90.0,4678.607008787904,4706.107008787904,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,27.5
90,91.0,4759.62062806467,4784.62062806467,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,25.0
91,92.0,4769.05523454609,4790.05523454609,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,21.0
92,93.0,4794.198526961717,4817.698526961717,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,23.5
93,94.0,4807.7483257209415,4836.7483257209415,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,29.0
94,95.0,4825.01792124252,4848.51792124252,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,23.5
95,96.0,4859.595320910963,4887.095320910963,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,27.5
96,97.0,4924.378831327195,4942.378831327195,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,18.0
97,98.0,4933.166462679611,4960.666462679611,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,27.5
98,99.0,4953.5158797510685,4971.5158797510685,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,18.0
99,101.0,5039.53356242655,5058.53356242655,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,19.0
100,100.0,5033.031923929609,5059.531923929609,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,26.5
101,102.0,5054.499349196973,5082.499349196973,2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,28.0
102,103.0,5125.299724683968,5144.299724683968,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
103,104.0,5126.709755939077,5152.209755939077,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,25.5
104,105.0,5172.323943512734,5198.323943512734,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,26.0
105,106.0,5277.930797313325,5303.430797313325,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,25.5
106,107.0,5389.46636176626,5408.46636176626,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
107,108.0,5455.452036782852,5475.452036782852,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
108,109.0,5500.05675432747,5526.05675432747,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,26.0
109,110.0,5585.77512022901,5611.27512022901,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,25.5
110,111.0,5649.165647959504,5668.165647959504,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
