,Job No,Arrival Time,Completion Time,No Jobs in System,No Jobs at Stage 1,No Jobs at Stage 2,No Jobs at Stage 3,Stage 1 Job Size,Stage 2 Job Size,Job Type,Stage 3 Job Size,Job Time
529,530.0,32252.211335970067,32279.213222451617,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,27.001886481550173
530,531.0,32274.486836171545,32295.516689451986,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,21.029853280440875
531,532.0,32372.78743828506,32400.055134326863,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,27.267696041802992
532,533.0,32427.90362973624,32448.773800730072,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.87017099383229
533,534.0,32433.403409175815,32454.74815424925,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,21.34474507343475
534,535.0,32434.399486330283,32464.740378920753,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,30.340892590469593
535,536.0,32440.65702620148,32468.582773821843,3.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,27.925747620363836
536,537.0,32449.12409735934,32472.94063191593,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,23.81653455659034
537,538.0,32523.095748905747,32544.381652134485,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.28590322873788
538,539.0,32550.56715894717,32578.364768054616,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,27.79760910744517
539,540.0,32677.947324201086,32698.70118774237,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.753863541282044
540,541.0,32688.989393147014,32716.18701052838,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,27.19761738136731
541,542.0,32755.37899422387,32776.5071269045,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.128132680631097
542,544.0,32774.54623453578,32795.64727376363,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,21.10103922784765
543,543.0,32770.50515843229,32799.42223171147,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,28.91707327918266
544,545.0,32796.08097638679,32817.213137584746,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,21.13216119795834
545,546.0,32884.633856693225,32912.92958668189,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,28.29572998866206
546,547.0,33118.00415666321,33139.071187053116,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.067030389902357
547,548.0,33145.62012964916,33174.707043721115,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.08691407195147
548,549.0,33149.09633647143,33178.10070774815,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,29.004371276714664
549,550.0,33202.93325076439,33223.75593742397,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.82268665957963
550,551.0,33255.51505357188,33282.50590913613,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,26.99085556425416
551,552.0,33502.58276133116,33523.53933872546,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.95657739429589
552,553.0,33559.73898508029,33580.6658067359,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.92682165561564
553,554.0,33569.704058982956,33599.048446488276,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,29.3443875053199
554,555.0,33637.428930386064,33664.47387613306,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,27.044945746994927
555,556.0,33654.22994046906,33675.18714419926,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,20.957203730205947
556,558.0,33671.95629719689,33692.93355978038,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20.977262583488482
557,557.0,33666.055690315756,33693.69759058828,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,27.641900272523344
558,559.0,33778.25457741763,33806.28701070899,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,28.032433291358757
559,561.0,33807.558343627825,33828.49843689016,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,20.940093262332084
560,560.0,33800.507103607575,33829.08501124854,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,28.57790764096717
561,562.0,33838.211093387414,33867.25477771592,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.04368432850606
562,563.0,33870.85004008219,33892.029412055,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.179371972815716
563,564.0,34019.56986700291,34040.30426390356,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.734396900654247
564,565.0,34059.89513067095,34089.42609677383,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.530966102880484
565,566.0,34118.21623142876,34139.35763107545,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.141399646687205
566,567.0,34166.43723493082,34187.58646254566,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.149227614841948
